Student_ID,High_School,High_School_Grad_Year,Graduated,Final_Grad_Date,Total_Enrollments,First_Enrollment,Last_Enrollment,College_Code_1,College_Code_2,College_Code_3,College_Code_4,College_Code_5,College_Code_6,College_Code_7,College_Code_8,College_Code_9,College_Code_10,College_Name_1,College_Name_2,College_Name_3,College_Name_4,College_Name_5,College_Name_6,College_Name_7,College_Name_8,College_Name_9,College_Name_10,Major_1,Major_2,Major_3,Major_4,Major_5,Major_6,Degree_Title_1,Degree_Title_2,Degree_Title_3,Degree_Title_4,Degree_Title_5,Degree_Title_6,College_State_1,College_State_2,College_State_3,College_State_4,College_State_5,College_State_6,College_State_7,College_State_8,College_State_9,College_State_10,2-Year/4-Year_1,2-Year/4-Year_2,2-Year/4-Year_3,2-Year/4-Year_4,2-Year/4-Year_5,2-Year/4-Year_6,2-Year/4-Year_7,2-Year/4-Year_8,2-Year/4-Year_9,2-Year/4-Year_10,Public/Private_1,Public/Private_2,Public/Private_3,Public/Private_4,Public/Private_5,Public/Private_6,Public/Private_7,Public/Private_8,Public/Private_9,Public/Private_10
382772133,Mountain Crest,2016,Y,2023-04-27,15,2018-08-27,2023-04-27,003678-00,003678-00,003678-00,003678-00,003678-00,003678-00,003678-00,003678-00,003678-00,003678-00,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,GENERAL STUDIES,CHEMISTRY,,,,,ASSOCIATE OF SCIENCE,BACHELOR OF SCIENCE,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382772136,Mountain Crest,2018,Y,2022-05-05,10,2018-08-27,2022-05-04,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,THEATRE ARTS,,,,,,BACHELOR OF FINE ARTS,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382772139,Green Canyon,2018,N,,13,2018-08-22,2024-04-09,005220-00,005220-00,023465-00,023465-00,023465-00,023465-00,023465-00,023465-00,023465-00,023465-00,SALT LAKE COMMUNITY COLLEGE,SALT LAKE COMMUNITY COLLEGE,OGDEN-WEBER TECHNICAL COLLEGE,OGDEN-WEBER TECHNICAL COLLEGE,OGDEN-WEBER TECHNICAL COLLEGE,OGDEN-WEBER TECHNICAL COLLEGE,OGDEN-WEBER TECHNICAL COLLEGE,OGDEN-WEBER TECHNICAL COLLEGE,OGDEN-WEBER TECHNICAL COLLEGE,OGDEN-WEBER TECHNICAL COLLEGE,,,,,,,,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,2-year,2-year,2-year,2-year,2-year,2-year,2-year,2-year,2-year,2-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382772283,Green Canyon,2019,N,,1,2019-07-01,2020-01-08,021154-00,,,,,,,,,,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,,,,,2-year,,,,,,,,,,Public,,,,,,,,,
382772286,Green Canyon,2020,N,,1,2023-07-01,2024-06-30,021154-00,,,,,,,,,,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,,,,,2-year,,,,,,,,,,Public,,,,,,,,,
382772523,Sky View,2019,Y,2023-04-08,9,2019-08-26,2023-06-30,003677-00,003677-00,003677-00,003677-00,021154-00,003677-00,021154-00,021154-00,021154-00,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,UTAH STATE UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,GENERAL STUDIES,FIRE AND RESCUE SERVICES,ADVANCED EMERGENCY MEDICAL TECHNICIAN,,,,ASSOCIATE OF SCIENCE,CERTIFICATE,CERTIFICATE,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,,4-year,4-year,4-year,4-year,2-year,4-year,2-year,2-year,2-year,,Public,Public,Public,Public,Public,Public,Public,Public,Public,
382772526,Sky View,2021,N,,7,2021-08-30,2024-05-01,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,UT,UT,UT,UT,UT,UT,UT,,,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,,,Public,Public,Public,Public,Public,Public,Public,,,
382772841,Ridgeline,2019,N,,1,2019-08-26,2019-12-13,003677-00,,,,,,,,,,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,,,,,4-year,,,,,,,,,,Public,,,,,,,,,
382772913,Green Canyon,2021,N,,8,2021-08-30,2024-08-09,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,,Public,Public,Public,Public,Public,Public,Public,Public,,
382772916,Green Canyon,2020,N,,4,2020-08-31,2022-05-04,003677-00,003677-00,003677-00,003677-00,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,UT,UT,UT,UT,,,,,,,4-year,4-year,4-year,4-year,,,,,,,Public,Public,Public,Public,,,,,,
382772946,Green Canyon,2023,N,,2,2023-08-28,2024-05-01,003677-00,003677-00,,,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,,UT,UT,,,,,,,,,4-year,4-year,,,,,,,,,Public,Public,,,,,,,,
382772988,Green Canyon,2023,N,,2,2023-08-28,2024-05-01,003677-00,003677-00,,,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,,UT,UT,,,,,,,,,4-year,4-year,,,,,,,,,Public,Public,,,,,,,,
382773087,Sky View,2023,N,,2,2023-08-28,2024-05-01,003677-00,003677-00,,,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,,UT,UT,,,,,,,,,4-year,4-year,,,,,,,,,Public,Public,,,,,,,,
382773090,Green Canyon,2018,Y,2019-12-13,13,2018-08-27,2024-05-01,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,033394-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,GENERAL STUDIES,,,,,,ASSOCIATE OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Private
382773099,Sky View,2023,N,,2,2023-08-21,2024-05-03,002410-00,002410-00,,,,,,,,,JACKSON STATE UNIVERSITY,JACKSON STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,,MS,MS,,,,,,,,,4-year,4-year,,,,,,,,,Public,Public,,,,,,,,
382773108,Sky View,2016,N,,1,2020-01-08,2020-04-09,001625-80,,,,,,,,,,BRIGHAM YOUNG UNIVERSITY -IDAHO WINTER/S,,,,,,,,,,,,,,,,,,,,,,ID,,,,,,,,,,4-year,,,,,,,,,,Private,,,,,,,,,
382773117,Ridgeline,2022,N,,6,2022-08-29,2024-08-03,002322-00,002322-00,003282-00,003282-00,003282-00,005220-00,,,,,FINLANDIA UNIVERSITY,FINLANDIA UNIVERSITY,KING'S COLLEGE,KING'S COLLEGE,KING'S COLLEGE,SALT LAKE COMMUNITY COLLEGE,,,,,,,,,,,,,,,,,MI,MI,PA,PA,PA,UT,,,,,4-year,4-year,4-year,4-year,4-year,2-year,,,,,Private,Private,Private,Private,Private,Public,,,,
382773120,Sky View,2018,N,,1,2023-01-09,2023-05-03,003677-00,,,,,,,,,,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,,,,,4-year,,,,,,,,,,Public,,,,,,,,,
382773135,Ridgeline,2023,N,,3,2023-08-16,2024-12-13,003671-00,003671-00,003671-00,,,,,,,,UTAH TECH UNIVERSITY,UTAH TECH UNIVERSITY,UTAH TECH UNIVERSITY,,,,,,,,,,,,,,,,,,,,UT,UT,UT,,,,,,,,4-year,4-year,4-year,,,,,,,,Public,Public,Public,,,,,,,
382773147,Sky View,2022,N,,3,2022-08-29,2023-12-15,003677-00,003677-00,003677-00,,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,UT,UT,UT,,,,,,,,4-year,4-year,4-year,,,,,,,,Public,Public,Public,,,,,,,
382773165,Mountain Crest,2017,Y,2023-12-15,12,2017-08-23,2023-12-15,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,FASHION STUDIES,FAMILY & CONSUMER SCIENCES ED,,,,,INSTITUTIONAL CERT PROFICIENCY,BACHELOR OF SCIENCE,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382773171,Ridgeline,2018,N,,2,2019-01-07,2019-10-23,003677-00,003677-00,,,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,,UT,UT,,,,,,,,,4-year,4-year,,,,,,,,,Public,Public,,,,,,,,
382773174,Ridgeline,2018,N,,11,2018-08-27,2024-04-26,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003680-00,003680-00,003680-00,003680-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,WEBER STATE UNIVERSITY,WEBER STATE UNIVERSITY,WEBER STATE UNIVERSITY,WEBER STATE UNIVERSITY,,,,,,,,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382773180,Ridgeline,2018,Y,2021-12-10,13,2020-05-04,2024-08-09,003677-00,003671-00,003671-00,003671-00,003671-00,003671-00,003671-00,003671-00,001083-00,003677-00,UTAH STATE UNIVERSITY,DIXIE STATE UNIVERSITY,DIXIE STATE UNIVERSITY,DIXIE STATE UNIVERSITY,DIXIE STATE UNIVERSITY,UTAH TECH UNIVERSITY,DIXIE STATE UNIVERSITY,UTAH TECH UNIVERSITY,UNIVERSITY OF ARIZONA,UTAH STATE UNIVERSITY,GENERAL STUDIES,,,,,,ASSOCIATE OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,AZ,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382773183,Ridgeline,2018,Y,2022-05-05,14,2018-08-27,2024-12-20,003678-00,003678-00,003678-00,003678-00,003677-00,003677-00,003677-00,003677-00,002477-00,002477-00,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,A.T. STILL UNIVERSITY OF HEALTH SCIENCES,A.T. STILL UNIVERSITY OF HEALTH SCIENCES,GENERAL STUDIES,BIOLOGY,,,,,ASSOCIATE OF SCIENCE,BACHELOR OF SCIENCE,,,,,UT,UT,UT,UT,UT,UT,UT,UT,MO,MO,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Private,Private
382773207,Green Canyon,2018,Y,2021-01-29,5,2019-07-01,2022-05-04,021154-00,021154-00,003677-00,021154-00,021154-00,,,,,,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,UTAH STATE UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,,,,,MEDIA DESIGN,,,,,,CERTIFICATE,,,,,,UT,UT,UT,UT,UT,,,,,,2-year,2-year,4-year,2-year,2-year,,,,,,Public,Public,Public,Public,Public,,,,,
382773216,Ridgeline,2018,N,,1,2022-07-01,2023-01-11,021154-00,,,,,,,,,,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,,,,,2-year,,,,,,,,,,Public,,,,,,,,,
382773219,Mountain Crest,2018,N,,2,2018-08-15,2021-03-10,003671-00,003677-00,,,,,,,,,DIXIE STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,,UT,UT,,,,,,,,,4-year,4-year,,,,,,,,,Public,Public,,,,,,,,
382773228,Mountain Crest,2021,N,,2,2024-01-08,2024-08-15,003670-00,003670-00,,,,,,,,,BRIGHAM YOUNG UNIVERSITY,BRIGHAM YOUNG UNIVERSITY,,,,,,,,,,,,,,,,,,,,,UT,UT,,,,,,,,,4-year,4-year,,,,,,,,,Private,Private,,,,,,,,
382773234,Mountain Crest,2020,Y,2023-12-05,6,2020-09-14,2024-06-30,001625-81,001625-80,021154-00,003677-00,021154-00,021154-00,,,,,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY -IDAHO WINTER/S,BRIDGERLAND TECHNICAL COLLEGE,UTAH STATE UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,,,,NURSING ASSISTANT,,,,,,CERTIFICATE,,,,,,ID,ID,UT,UT,UT,UT,,,,,4-year,4-year,2-year,4-year,2-year,2-year,,,,,Private,Private,Public,Public,Public,Public,,,,
382773414,Ridgeline,2021,Y,2024-05-02,2,2024-01-08,2024-05-01,003677-00,003677-00,,,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,GENERAL EDUCATION,,,,,,CERTIFICATE OF COMPLETION,,,,,,UT,UT,,,,,,,,,4-year,4-year,,,,,,,,,Public,Public,,,,,,,,
382773417,Ridgeline,2019,Y,2024-05-03,14,2019-08-19,2024-05-03,001620-00,001620-00,001620-00,001620-00,001620-00,001620-00,001620-00,001620-00,001620-00,001620-00,IDAHO STATE UNIVERSITY,IDAHO STATE UNIVERSITY,IDAHO STATE UNIVERSITY,IDAHO STATE UNIVERSITY,IDAHO STATE UNIVERSITY,IDAHO STATE UNIVERSITY,IDAHO STATE UNIVERSITY,IDAHO STATE UNIVERSITY,IDAHO STATE UNIVERSITY,IDAHO STATE UNIVERSITY,FINANCE,BUSINESS ADMINISTRATION,,,,,BACHELOR OF BUSINESS ADMINISTR,MASTER OF BUSINESS ADMIN,,,,,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382773438,Sky View,2017,Y,2023-12-22,16,2019-08-26,2023-12-19,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,002882-00,002882-00,002882-00,002882-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,SYRACUSE UNIVERSITY,SYRACUSE UNIVERSITY,SYRACUSE UNIVERSITY,SYRACUSE UNIVERSITY,INTERNATIONAL STUDIES,SECURITY STUDIES,INTERNATIONAL RELATIONS,,,,BACHELOR OF ARTS,CERTIFICATE OF ADVANCED STUDY,MASTER OF ARTS,,,,UT,UT,UT,UT,UT,UT,NY,NY,NY,NY,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Private,Private,Private,Private
382773540,Sky View,2017,Y,2024-05-02,12,2019-08-26,2024-08-09,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,GENERAL EDUCATION,,,,,,CERTIFICATE OF COMPLETION,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382773555,Sky View,2017,Y,2021-05-06,11,2017-08-28,2021-05-05,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,JOURNALISM,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382773588,Mountain Crest,2018,N,,1,2019-08-26,2019-12-15,001074-00,,,,,,,,,,GRAND CANYON UNIVERSITY-TRADITIONAL,,,,,,,,,,,,,,,,,,,,,,AZ,,,,,,,,,,4-year,,,,,,,,,,Private,,,,,,,,,
382773618,Sky View,2018,Y,2023-12-15,11,2018-08-27,2024-05-01,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,GENERAL EDUCATION,,,,,,CERTIFICATE OF COMPLETION,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382773621,Sky View,2018,Y,2024-05-02,9,2020-08-31,2024-05-01,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,AGRIBUSINESS,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,Public,Public,Public,Public,Public,Public,Public,Public,Public,
382773642,Mountain Crest,2016,Y,2019-12-04,3,2019-07-01,2020-06-30,021154-00,021154-00,021154-00,,,,,,,,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,ANIMAL SCIENCES,,,,,,CERTIFICATE,,,,,,UT,UT,UT,,,,,,,,2-year,2-year,2-year,,,,,,,,Public,Public,Public,,,,,,,
382773684,Sky View,2016,N,,4,2016-08-24,2020-04-29,003677-00,003677-00,003677-00,003677-00,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,UT,UT,UT,UT,,,,,,,4-year,4-year,4-year,4-year,,,,,,,Public,Public,Public,Public,,,,,,
382773693,Sky View,2016,N,,6,2016-08-22,2020-12-11,003675-00,003675-00,003675-00,003675-00,003675-00,003675-00,,,,,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,,,,,,,,,,,,,,,,,UT,UT,UT,UT,UT,UT,,,,,4-year,4-year,4-year,4-year,4-year,4-year,,,,,Public,Public,Public,Public,Public,Public,,,,
382773699,Sky View,2016,Y,2017-06-22,5,2019-01-07,2023-12-11,003677-00,003677-00,003677-00,021154-00,021154-00,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,,,,,HEALTH SCIENCES-NURSING ASSISTANT TRAINING (CNA),,,,,,CERTIFICATE,,,,,,UT,UT,UT,UT,UT,,,,,,4-year,4-year,4-year,2-year,2-year,,,,,,Public,Public,Public,Public,Public,,,,,
382773705,Sky View,2016,Y,2023-12-07,18,2016-08-29,2023-12-07,003677-00,003677-00,001606-00,001606-00,001606-00,001606-00,001606-00,002664-00,002664-00,002664-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,BRIGHAM YOUNG UNIVERSITY - HAWAII,BRIGHAM YOUNG UNIVERSITY - HAWAII,BRIGHAM YOUNG UNIVERSITY - HAWAII,BRIGHAM YOUNG UNIVERSITY - HAWAII,BRIGHAM YOUNG UNIVERSITY - HAWAII,WESTERN NEW MEXICO UNIVERSITY,WESTERN NEW MEXICO UNIVERSITY,WESTERN NEW MEXICO UNIVERSITY,ASSOCIATE OF ARTS & SCIENCES,PSYCHOLOGY,SOCIAL WORK,,,,ASSOCIATE OF ARTS AND SCIENCES,BACHELOR OF SCIENCE,MASTER OF SOCIAL WORK,,,,UT,UT,HI,HI,HI,HI,HI,NM,NM,NM,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Private,Private,Private,Private,Private,Public,Public,Public
382773726,Mountain Crest,2017,N,,11,2020-01-06,2024-07-24,003677-00,001625-81,001625-81,001625-81,001625-81,001625-81,001625-81,001625-81,001625-81,001625-81,UTAH STATE UNIVERSITY,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,,,,,,,,,,,,,UT,ID,ID,ID,ID,ID,ID,ID,ID,ID,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Private,Private,Private,Private,Private,Private,Private,Private,Private
382773732,Mountain Crest,2017,N,,11,2019-09-16,2024-07-24,001625-81,001625-81,001625-81,001625-81,001625-81,001625-81,001625-81,001625-81,001625-81,001625-81,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,,,,,,,,,,,,,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private
382773735,Ridgeline,2017,Y,2020-08-07,11,2017-08-23,2020-08-07,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,ACCOUNTING,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382773738,Ridgeline,2018,N,,2,2018-08-27,2019-05-01,003677-00,003677-00,,,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,,UT,UT,,,,,,,,,4-year,4-year,,,,,,,,,Public,Public,,,,,,,,
382773741,Ridgeline,2018,N,,3,2018-08-27,2021-05-05,003677-00,003677-00,003677-00,,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,UT,UT,UT,,,,,,,,4-year,4-year,4-year,,,,,,,,Public,Public,Public,,,,,,,
